id,game_id,play_num,game_code,timestamp,umpire,away,home,inning_raw,away_score,home_score,play_type,result,play_code,pitcher_id,catcher_id,pos,batter_id,on_first,on_second,on_third,scored2,scored3,scored4,er1,er2,er3,er4,pitch,swing,throw_num,runner_id,steal_num,pitcher_name,batter_name,catcher_name,runner_name,off_team,def_team,inning,half,obc,outs,diff,is_fp_inn,is_fp_app,league,season,season_type
67528,938,90408009,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,2078,1201,null,2057,2057,0,0,0,0,0,null,null,null,null,0,0,559,2057,284,Rascal Alex,Jack Alpha,Mylo Grams,Jack Alpha,Reykjavik Valkyries,Humongous Melonheads,2,top,001,0,0,false,false,MLN,9,null
67551,938,90408032,null,null,null,null,null,null,0,1,Steal,SB2,1_1_SB2,3089,3066,null,1089,1089,0,0,0,0,0,null,null,null,null,0,0,512,1089,352,Joey Wheeler,Jefferson Steelflex,Thor Heyerdahl,Jefferson Steelflex,Humongous Melonheads,Reykjavik Valkyries,4,bottom,001,1,0,false,false,MLN,9,null
67585,939,90501015,null,null,null,null,null,null,4,0,Steal,SB2,2_5_SB2,9012,1041,null,6047,6047,0,3057,0,0,0,null,null,null,null,0,0,431,6047,128,Epto Bismol,Crimson Chin,Barney Summers,Crimson Chin,Miami Fuego,Acadia Peregrines,2,top,101,2,0,false,false,MLN,9,null
67594,939,90501024,null,null,null,null,null,null,4,0,Steal,SB2,2_1_SB2,9012,1041,null,2055,2055,0,0,0,0,0,null,null,null,null,0,0,218,2055,480,Epto Bismol,Harry Peritestes,Barney Summers,Harry Peritestes,Miami Fuego,Acadia Peregrines,3,top,001,2,0,false,false,MLN,9,null
67596,939,90501026,null,null,null,null,null,null,5,0,Steal,CS2,2_1_CS2,9012,1041,null,1123,1123,0,0,0,0,0,null,null,null,null,0,0,904,1123,484,Epto Bismol,Kurt Anger,Barney Summers,Kurt Anger,Miami Fuego,Acadia Peregrines,3,top,001,2,0,false,false,MLN,9,null
67662,940,90502044,null,null,null,null,null,null,1,2,Steal,SB2,1_1_SB2,3091,1133,null,5029,5029,0,0,0,0,0,null,null,null,null,0,0,91,2072,46,Zelk Jacen Antilles,Peoples Champ,Hank Murphy,Pull Ganger,Gas House Gorillas,Reykjavik Valkyries,6,top,001,1,0,false,false,MLN,9,null
67700,941,90503036,null,null,null,null,null,null,2,0,Steal,SB2,1_1_SB2,2104,9001,null,7039,7039,0,0,0,0,0,null,null,null,null,0,0,482,7039,700,Bobby Portis,Mr Plow,Harvey Burton,Mr Plow,R'Lyeh Ancients,Raccoon City Outbreak,5,top,001,1,0,false,false,MLN,9,null
68240,951,90605044,null,null,null,null,null,null,1,3,Steal,SB2,2_1_SB2,3053,3066,null,3038,3038,0,0,0,0,0,null,null,null,null,0,0,831,1123,639,Juniped Panda,Lincoln Crawford,Thor Heyerdahl,Kurt Anger,Miami Fuego,Reykjavik Valkyries,5,bottom,001,2,0,false,false,MLN,9,null
67763,942,90504047,null,null,null,null,null,null,5,5,Steal,SB2,1_5_SB2,2078,1201,null,8008,8008,0,2083,0,0,0,null,null,null,null,0,0,500,8008,666,Rascal Alex,Guy Gilwater,Mylo Grams,Guy Gilwater,Portland Pioneers,Humongous Melonheads,5,top,101,1,0,false,true,MLN,9,null
67783,943,90505012,null,null,null,null,null,null,0,2,Steal,CS2,0_1_CS2,1140,4015,null,1166,1166,0,0,0,0,0,null,null,null,null,0,0,163,1166,712,Bartholomew Crumblepuff,Ecliptic Astrum,Plack Attack,Ecliptic Astrum,Baldur's Gate Beholders,Sopher McDophers,2,top,001,0,0,false,false,MLN,9,null
67894,945,90507014,null,null,null,null,null,null,3,0,Steal,CS2,2_1_CS2,2032,8016,null,5034,5034,0,0,0,0,0,null,null,null,null,0,0,275,5034,942,Kali McSuntas,Haloick Oasis,Bobby Bellbottoms,Haloick Oasis,Aruba Sea Serpents,Sunnydale Slayers,2,top,001,2,0,false,false,MLN,9,null
67936,946,90508002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,3015,5005,null,1120,1120,0,0,0,0,0,null,null,null,null,0,0,76,1120,75,"Jason ""Dead"" Redd",Johnny Hopkins,Narancia Ghirga,Johnny Hopkins,Carolina Reapers,Ursa Major Grizzlies,1,top,001,0,0,false,false,MLN,9,null
68048,948,90602006,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,1035,8016,null,4048,4048,0,0,0,0,0,null,null,null,null,0,0,725,4048,513,Chip Otle,Mike Fruitstand,Bobby Bellbottoms,Mike Fruitstand,Gas House Gorillas,Sunnydale Slayers,1,bottom,001,1,0,false,false,MLN,9,null
68056,948,90602014,null,null,null,null,null,null,0,1,Steal,CS2,0_1_CS2,7045,8016,null,5022,5022,0,0,0,0,0,null,null,null,null,0,0,725,5022,271,Jimmy Pop,Franz Lisztpitcher,Bobby Bellbottoms,Franz Lisztpitcher,Gas House Gorillas,Sunnydale Slayers,2,bottom,001,0,0,false,false,MLN,9,null
68080,948,90602038,null,null,null,null,null,null,1,1,Steal,SB2,0_1_SB2,7045,8016,null,2072,2072,0,0,0,0,0,null,null,null,null,0,0,995,2072,975,Jimmy Pop,Pull Ganger,Bobby Bellbottoms,Pull Ganger,Gas House Gorillas,Sunnydale Slayers,5,bottom,001,0,0,false,false,MLN,9,null
68135,949,90603033,null,null,null,null,null,null,1,2,Steal,SB2,1_1_SB2,1083,3007,null,4072,4072,0,0,0,0,0,null,null,null,null,0,0,750,4072,733,Tony Smehrik,Nicholas Fouss,Salvatore Sal De Luca,Nicholas Fouss,R'Lyeh Ancients,Ursa Major Grizzlies,4,bottom,001,1,0,false,false,MLN,9,null
68144,949,90603042,null,null,null,null,null,null,1,3,Steal,CS2,1_1_CS2,9009,3007,null,7004,7004,0,0,0,0,0,null,null,null,null,0,0,975,7004,358,Jamal Fyre,Peter Hoomanawanui,Salvatore Sal De Luca,Peter Hoomanawanui,R'Lyeh Ancients,Ursa Major Grizzlies,5,bottom,001,1,0,false,true,MLN,9,null
68247,952,90606003,null,null,null,null,null,null,0,0,Steal,CS2,1_1_CS2,8019,5011,null,8026,8026,0,0,0,0,0,null,null,null,null,0,0,624,8026,995,PB Falcon,Alexander West,Mo Mo,Alexander West,Kansas City Kitties,Aruba Sea Serpents,1,top,001,1,0,false,false,MLN,9,null
68269,952,90606025,null,null,null,null,null,null,2,1,Steal,SB2,0_1_SB2,4073,7011,null,6029,6029,0,0,0,0,0,null,null,null,null,0,0,811,6029,27,Kancing Mutlak,Scherbie Fully-Loaded,Derek Rasmussen,Scherbie Fully-Loaded,Aruba Sea Serpents,Kansas City Kitties,3,bottom,001,0,0,false,false,MLN,9,null
68271,952,90606027,null,null,null,null,null,null,2,1,Steal,CS2,0_5_CS2,4073,7011,null,5034,5034,0,6029,0,0,0,null,null,null,null,0,0,312,5034,3,Kancing Mutlak,Haloick Oasis,Derek Rasmussen,Haloick Oasis,Aruba Sea Serpents,Kansas City Kitties,3,bottom,101,0,0,false,false,MLN,9,null
68309,953,90607002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,5032,1063,null,1012,1012,0,0,0,0,0,null,null,null,null,0,0,420,1012,247,Sander Entman,Reservoir Butler,Alex Yaxley,Reservoir Butler,Sopher McDophers,Carolina Reapers,1,top,001,0,0,false,false,MLN,9,null
68325,953,90607018,null,null,null,null,null,null,2,2,Steal,SB2,2_1_SB2,5032,1063,null,1012,1012,0,0,0,0,0,null,null,null,null,0,0,569,1012,378,Sander Entman,Reservoir Butler,Alex Yaxley,Reservoir Butler,Sopher McDophers,Carolina Reapers,2,top,001,2,0,false,false,MLN,9,null
68388,954,90608018,null,null,null,null,null,null,1,0,Steal,SB2,0_1_SB2,3042,9001,null,2082,2082,0,0,0,0,0,null,null,null,null,0,0,787,2082,777,Joanna McMartinez,Dixon Uraz,Harvey Burton,Dixon Uraz,Humongous Melonheads,Raccoon City Outbreak,3,top,001,0,0,false,false,MLN,9,null
68452,955,90701023,null,null,null,null,null,null,1,5,Steal,CS2,2_1_CS2,1079,1041,null,9027,9027,0,0,0,0,0,null,null,null,null,0,0,801,9027,420,Babatunde Oladotun,Sleeper Sullivan,Barney Summers,Sleeper Sullivan,Portland Pioneers,Acadia Peregrines,3,top,001,2,0,false,false,MLN,9,null
68493,956,90702017,null,null,null,null,null,null,2,3,Steal,SB2,1_1_SB2,3043,1002,null,7003,7003,0,0,0,0,0,null,null,null,null,0,0,709,7003,569,Keyo,Stumpy Malone,Garitek,Stumpy Malone,R'Lyeh Ancients,Gas House Gorillas,2,top,001,1,0,false,false,MLN,9,null
68517,956,90702041,null,null,null,null,null,null,5,6,Steal,SB2,0_1_SB2,6022,5024,null,5022,5022,0,0,0,0,0,null,null,null,null,0,0,919,5022,271,Six,Franz Lisztpitcher,Simba II,Franz Lisztpitcher,Gas House Gorillas,R'Lyeh Ancients,4,bottom,001,0,0,false,false,MLN,9,null
68530,956,90702054,null,null,null,null,null,null,7,6,Steal,CS2,1_1_CS2,6022,5024,null,4048,4048,0,0,0,0,0,null,null,null,null,0,0,777,4048,327,Six,Mike Fruitstand,Simba II,Mike Fruitstand,Gas House Gorillas,R'Lyeh Ancients,5,bottom,001,1,0,false,false,MLN,9,null
68572,957,90703031,null,null,null,null,null,null,1,5,Steal,CS2,2_1_CS2,7030,3071,null,1166,1166,0,0,0,0,0,null,null,null,null,0,0,822,1166,373,Jimmy Kalkowski,Ecliptic Astrum,June,Ecliptic Astrum,Baldur's Gate Beholders,Halifax Highlanders,3,bottom,001,2,0,false,false,MLN,9,null
68640,959,90705002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,7014,1063,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,1,1119,628,Doc Dockerson,Willie Mays Hayes,Alex Yaxley,Willie Mays Hayes,Miami Fuego,Carolina Reapers,1,top,001,0,0,false,false,MLN,9,null
68646,959,90705008,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,7023,9019,null,1157,1120,0,0,0,0,0,null,null,null,null,0,0,271,1120,616,Mickey May,JP Panik,Dave Steib,Johnny Hopkins,Carolina Reapers,Miami Fuego,1,bottom,001,1,0,false,false,MLN,9,null
68658,959,90705020,null,null,null,null,null,null,0,0,Steal,SB2,2_1_SB2,7014,1063,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,351,1119,420,Doc Dockerson,Willie Mays Hayes,Alex Yaxley,Willie Mays Hayes,Miami Fuego,Carolina Reapers,3,top,001,2,0,false,false,MLN,9,null
68680,959,90705042,null,null,null,null,null,null,0,0,Steal,SB2,2_1_SB2,7014,1063,null,6047,6047,0,0,0,0,0,null,null,null,null,0,0,500,6047,628,Doc Dockerson,Crimson Chin,Alex Yaxley,Crimson Chin,Miami Fuego,Carolina Reapers,6,top,001,2,0,false,false,MLN,9,null
68900,964,90802008,null,null,null,null,null,null,1,0,Steal,CS2,1_1_CS2,3027,4015,null,4048,4048,0,0,0,0,0,null,null,null,null,0,0,692,4048,222,Diego Medina,Mike Fruitstand,Plack Attack,Mike Fruitstand,Gas House Gorillas,Sopher McDophers,1,bottom,001,1,0,false,false,MLN,9,null
68918,964,90802026,null,null,null,null,null,null,1,0,Steal,SB2,0_1_SB2,8051,4015,null,4048,4048,0,0,0,0,0,null,null,null,null,0,0,919,4048,190,James St. Louis,Mike Fruitstand,Plack Attack,Mike Fruitstand,Gas House Gorillas,Sopher McDophers,3,bottom,001,0,0,false,false,MLN,9,null
68935,964,90802043,null,null,null,null,null,null,2,1,Steal,CS2,2_1_CS2,1122,1002,null,4015,4015,0,0,0,0,0,null,null,null,null,0,0,547,4015,902,Finkle Sparkles,Plack Attack,Garitek,Plack Attack,Sopher McDophers,Gas House Gorillas,5,top,001,2,0,false,false,MLN,9,null
68944,964,90802052,null,null,null,null,null,null,2,1,Steal,CS2,1_1_CS2,1008,4015,null,2072,2072,0,0,0,0,0,null,null,null,null,0,0,761,2072,299,Atlas Quin,Pull Ganger,Plack Attack,Pull Ganger,Gas House Gorillas,Sopher McDophers,6,bottom,001,1,0,false,false,MLN,9,null
68963,965,90803017,null,null,null,null,null,null,3,0,Steal,CS2,0_1_CS2,1061,1201,null,8006,8006,0,0,0,0,0,null,null,null,null,0,0,277,8006,722,Hudson Hildebrandt,Gnome Chomsky,Mylo Grams,Gnome Chomsky,R'Lyeh Ancients,Humongous Melonheads,2,bottom,001,0,0,false,false,MLN,9,null
68997,965,90803051,null,null,null,null,null,null,13,1,Steal,SB2,2_1_SB2,6022,8006,null,2082,2082,0,0,0,0,0,null,null,null,null,0,0,444,2082,500,Six,Dixon Uraz,Gnome Chomsky,Dixon Uraz,Humongous Melonheads,R'Lyeh Ancients,5,top,001,2,0,false,false,MLN,9,null
69011,965,90803065,null,null,null,null,null,null,16,1,Steal,SB2,1_1_SB2,1061,1201,null,7003,7003,0,0,0,0,0,null,null,null,null,0,0,823,7003,569,Hudson Hildebrandt,Stumpy Malone,Mylo Grams,Stumpy Malone,R'Lyeh Ancients,Humongous Melonheads,6,bottom,001,1,0,false,false,MLN,9,null
69064,966,90804051,null,null,null,null,null,null,8,1,Steal,SB2,0_1_SB2,4011,1063,null,9014,9014,0,0,0,0,0,null,null,null,null,0,0,500,9014,750,Mitch Meanmug,Jimmy Payne,Alex Yaxley,Jimmy Payne,Portland Pioneers,Carolina Reapers,6,top,001,0,0,false,false,MLN,9,null
69128,968,90806005,null,null,null,null,null,null,1,0,Steal,CS2,2_1_CS2,7030,6011,null,3079,3079,0,0,0,0,0,null,null,null,null,0,0,118,3079,527,Jimmy Kalkowski,Isaac Snowbender,Joe Pidgeon,Isaac Snowbender,Reykjavik Valkyries,Halifax Highlanders,1,top,001,2,0,false,false,MLN,9,null
69157,968,90806034,null,null,null,null,null,null,5,1,Steal,SB2,1_5_SB2,3005,6011,null,1153,1153,0,4040,0,0,0,null,null,null,null,0,0,117,1153,1,Pablo Sanchez,Larold,Joe Pidgeon,Larold,Reykjavik Valkyries,Halifax Highlanders,4,top,101,1,0,false,false,MLN,9,null
69174,968,90806051,null,null,null,null,null,null,7,1,Steal,SB2,0_1_SB2,6013,6011,null,3079,3079,0,0,0,0,0,null,null,null,null,0,0,800,3079,27,,Isaac Snowbender,Joe Pidgeon,Isaac Snowbender,Reykjavik Valkyries,Halifax Highlanders,6,top,001,0,0,false,true,MLN,9,null
69187,969,90807005,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,1035,8016,null,6047,6047,0,0,0,0,0,null,null,null,null,0,0,125,6047,352,Chip Otle,Crimson Chin,Bobby Bellbottoms,Crimson Chin,Miami Fuego,Sunnydale Slayers,1,bottom,001,0,0,false,false,MLN,9,null
69196,969,90807014,null,null,null,null,null,null,0,1,Steal,SB2,0_1_SB2,7045,8016,null,2055,2055,0,0,0,0,0,null,null,null,null,0,0,853,2055,555,Jimmy Pop,Harry Peritestes,Bobby Bellbottoms,Harry Peritestes,Miami Fuego,Sunnydale Slayers,2,bottom,001,0,0,false,false,MLN,9,null
69204,969,90807022,null,null,null,null,null,null,0,1,Steal,SB2,0_1_SB2,7045,8016,null,3049,3049,0,0,0,0,0,null,null,null,null,0,0,333,3049,462,Jimmy Pop,Ferda Bois,Bobby Bellbottoms,Ferda Bois,Miami Fuego,Sunnydale Slayers,3,bottom,001,0,0,false,false,MLN,9,null
69251,970,90808017,null,null,null,null,null,null,0,0,Steal,CS2,1_1_CS2,3015,5005,null,7007,7007,0,0,0,0,0,null,null,null,null,0,0,729,7007,369,"Jason ""Dead"" Redd",Kenny Powers,Narancia Ghirga,Kenny Powers,Kansas City Kitties,Ursa Major Grizzlies,3,top,001,1,0,false,false,MLN,9,null
69397,972,90902069,null,null,null,null,null,null,6,6,Steal,CS2,0_1_CS2,1033,1166,null,2072,2072,0,0,0,0,0,null,null,null,null,0,0,377,2072,730,Daz Reference,Pull Ganger,Ecliptic Astrum,Pull Ganger,Gas House Gorillas,Baldur's Gate Beholders,8,top,001,0,0,false,false,MLN,9,null
69406,973,90903002,null,null,null,null,null,null,0,0,Steal,CS2,0_1_CS2,1035,8016,null,7039,7039,0,0,0,0,0,null,null,null,null,0,0,450,7039,940,Chip Otle,Mr Plow,Bobby Bellbottoms,Mr Plow,R'Lyeh Ancients,Sunnydale Slayers,1,top,001,0,0,false,false,MLN,9,null
69444,973,90903040,null,null,null,null,null,null,4,5,Steal,SB2,0_1_SB2,2032,8016,null,4045,4045,0,0,0,0,0,null,null,null,null,0,0,450,4045,502,Kali McSuntas,Dakota Carolina Montana,Bobby Bellbottoms,Dakota Carolina Montana,R'Lyeh Ancients,Sunnydale Slayers,5,top,001,0,0,false,false,MLN,9,null
69449,973,90903045,null,null,null,null,null,null,6,5,Steal,SB2,1_5_SB2,1150,8016,null,7004,7004,0,8006,0,0,0,null,null,null,null,0,0,634,7004,776,Ricky Vaughn,Peter Hoomanawanui,Bobby Bellbottoms,Peter Hoomanawanui,R'Lyeh Ancients,Sunnydale Slayers,5,top,101,1,0,false,false,MLN,9,null
69530,975,90905024,null,null,null,null,null,null,0,1,Steal,SB2,0_1_SB2,4078,1201,null,6047,6047,0,0,0,0,0,null,null,null,null,0,0,667,6047,927,Sleve McDichael,Crimson Chin,Mylo Grams,Crimson Chin,Miami Fuego,Humongous Melonheads,4,top,001,0,0,false,false,MLN,9,null
69535,975,90905029,null,null,null,null,null,null,3,1,Steal,SB2,1_1_SB2,4078,1201,null,3049,3049,0,0,0,0,0,null,null,null,null,0,0,668,3049,739,Sleve McDichael,Ferda Bois,Mylo Grams,Ferda Bois,Miami Fuego,Humongous Melonheads,4,top,001,1,0,false,false,MLN,9,null
69562,975,90905056,null,null,null,null,null,null,4,4,Steal,CS2,0_1_CS2,3072,7011,null,1052,1052,0,0,0,0,0,null,null,null,null,0,0,393,1052,1,Tucker Doubt,Zed Leona,Derek Rasmussen,Zed Leona,Humongous Melonheads,Miami Fuego,7,bottom,001,0,0,false,false,MLN,9,null
69567,975,90905061,null,null,null,null,null,null,4,4,Steal,SB2,1_1_SB2,1061,1201,null,6047,6047,0,0,0,0,0,null,null,null,null,0,0,669,6047,812,Hudson Hildebrandt,Crimson Chin,Mylo Grams,Crimson Chin,Miami Fuego,Humongous Melonheads,8,top,001,1,0,false,false,MLN,9,null
69571,975,90905065,null,null,null,null,null,null,4,4,Steal,SB2,0_1_SB2,3072,7011,null,1054,1054,0,0,0,0,0,null,null,null,null,0,0,920,1054,99,Tucker Doubt,Steve Hofbardozzi Jr. Jr. Jr.,Derek Rasmussen,Steve Hofbardozzi Jr. Jr. Jr.,Humongous Melonheads,Miami Fuego,8,bottom,001,0,0,false,false,MLN,9,null
69577,975,90905071,null,null,null,null,null,null,4,4,Steal,SB2,0_1_SB2,1061,1201,null,9031,9031,0,0,0,0,0,null,null,null,null,0,0,35,9015,307,Hudson Hildebrandt,Bob Nutting Jr,Mylo Grams,Trashstar Ratryox,Miami Fuego,Humongous Melonheads,9,top,001,0,0,false,false,MLN,9,null
69665,977,90907014,null,null,null,null,null,null,1,0,Steal,CS2,0_1_CS2,5032,9013,null,1153,1153,0,0,0,0,0,null,null,null,null,0,0,1,1153,430,Sander Entman,Larold,Toastman,Larold,Reykjavik Valkyries,Carolina Reapers,2,bottom,001,0,0,false,false,MLN,9,null
69692,977,90907041,null,null,null,null,null,null,1,3,Steal,SB2,0_1_SB2,5032,9013,null,2057,2057,0,0,0,0,0,null,null,null,null,0,0,501,2057,353,Sander Entman,Jack Alpha,Toastman,Jack Alpha,Reykjavik Valkyries,Carolina Reapers,5,bottom,001,0,0,false,false,MLN,9,null
69694,977,90907043,null,null,null,null,null,null,1,3,Steal,SB2,0_5_SB2,4011,1063,null,1153,1153,0,2057,0,0,0,null,null,null,null,0,0,800,1153,600,Mitch Meanmug,Larold,Alex Yaxley,Larold,Reykjavik Valkyries,Carolina Reapers,5,bottom,101,0,0,false,true,MLN,9,null
69754,979,91001003,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,1026,1041,null,7020,7020,0,0,0,0,0,null,null,null,null,0,0,431,7020,365,Angel Leon,Sonar McDeuceski,Barney Summers,Sonar McDeuceski,Sunnydale Slayers,Acadia Peregrines,1,top,001,1,0,false,false,MLN,9,null
69771,979,91001020,null,null,null,null,null,null,0,2,Steal,SB2,0_1_SB2,1026,1041,null,3011,3011,0,0,0,0,0,null,null,null,null,0,0,84,3011,348,Angel Leon,December Beckett,Barney Summers,December Beckett,Sunnydale Slayers,Acadia Peregrines,3,top,001,0,0,false,false,MLN,9,null
69893,981,91003041,null,null,null,null,null,null,1,2,Steal,SB2,2_1_SB2,1107,8006,null,3078,7017,0,0,0,0,0,null,null,null,null,0,0,732,7017,702,petra sabor,Chakra Pilates,Gnome Chomsky,Juan Sexton,Baldur's Gate Beholders,R'Lyeh Ancients,5,top,001,2,0,false,false,MLN,9,null
69896,981,91003044,null,null,null,null,null,null,1,2,Steal,SB2,0_1_SB2,1033,9007,null,8006,8006,0,0,0,0,0,null,null,null,null,0,0,89,8006,124,Daz Reference,Gnome Chomsky,Cormac Goldhammer,Gnome Chomsky,R'Lyeh Ancients,Baldur's Gate Beholders,5,bottom,001,0,0,false,false,MLN,9,null
69933,982,91004030,null,null,null,null,null,null,1,1,Steal,SB2,2_1_SB2,2096,5005,null,8008,8008,0,0,0,0,0,null,null,null,null,0,0,910,8008,906,Adam Croft,Guy Gilwater,Narancia Ghirga,Guy Gilwater,Portland Pioneers,Ursa Major Grizzlies,4,top,001,2,0,false,false,MLN,9,null
69993,983,91005033,null,null,null,null,null,null,4,2,Steal,SB2,1_5_SB2,5030,5011,null,9031,9031,0,9015,0,0,0,null,null,null,null,0,0,569,9031,570,Dirk Digglet,Bob Nutting Jr,Mo Mo,Bob Nutting Jr,Miami Fuego,Aruba Sea Serpents,4,bottom,101,1,0,false,false,MLN,9,null
70004,983,91005044,null,null,null,null,null,null,4,5,Steal,SB2,0_1_SB2,3072,7011,null,6004,6004,0,0,0,0,0,null,null,null,null,0,0,787,2020,50,Tucker Doubt,Bony Skellinger,Derek Rasmussen,Demetrios Ooga,Aruba Sea Serpents,Miami Fuego,6,top,001,0,0,false,false,MLN,9,null
70135,986,91008037,null,null,null,null,null,null,6,5,Steal,SB2,0_1_SB2,2104,9001,null,1012,1012,0,0,0,0,0,null,null,null,null,0,0,222,1012,1000,Bobby Portis,Reservoir Butler,Harvey Burton,Reservoir Butler,Sopher McDophers,Raccoon City Outbreak,4,top,001,0,0,false,false,MLN,9,null
70214,987,91101052,null,null,null,null,null,null,6,2,Steal,SB2,2_1_SB2,9012,1041,null,1021,1021,0,0,0,0,0,null,null,null,null,0,0,408,1021,591,Epto Bismol,Q Kimbrel,Barney Summers,Q Kimbrel,Carolina Reapers,Acadia Peregrines,6,top,001,1,0,false,false,MLN,9,null
70265,988,91102045,null,null,null,null,null,null,1,0,Steal,CS2,0_1_CS2,2078,1052,null,5022,5022,0,0,0,0,0,null,null,null,null,0,0,355,5022,833,Rascal Alex,Franz Lisztpitcher,Zed Leona,Franz Lisztpitcher,Gas House Gorillas,Humongous Melonheads,6,top,001,0,0,false,false,MLN,9,null
70292,989,91103020,null,null,null,null,null,null,2,1,Steal,CS2,1_1_CS2,8048,5011,null,6020,6020,0,0,0,0,0,null,null,null,null,0,0,1000,6020,450,Captain Trash,Pope Coswi,Mo Mo,Pope Coswi,R'Lyeh Ancients,Aruba Sea Serpents,3,top,001,1,0,false,true,MLN,9,null
70317,989,91103045,null,null,null,null,null,null,3,4,Steal,SB2,2_1_SB2,6022,8006,null,2097,2097,0,0,0,0,0,null,null,null,null,0,0,712,2097,650,Six,Dirtbag Darrell,Gnome Chomsky,Dirtbag Darrell,Aruba Sea Serpents,R'Lyeh Ancients,5,bottom,001,2,0,false,false,MLN,9,null
70328,990,91104010,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,6049,7042,null,9015,9015,0,0,0,0,0,null,null,null,null,0,0,630,9015,430,Noodle Arm ODoyle,Trashstar Ratryox,Skimble Shanks,Trashstar Ratryox,Miami Fuego,Portland Pioneers,2,top,001,0,0,false,false,MLN,9,null
70355,990,91104037,null,null,null,null,null,null,1,3,Steal,SB2,2_1_SB2,7023,7011,null,9014,9014,0,0,0,0,0,null,null,null,null,0,0,101,9014,284,Mickey May,Jimmy Payne,Derek Rasmussen,Jimmy Payne,Portland Pioneers,Miami Fuego,4,bottom,001,2,0,false,false,MLN,9,null
70366,990,91104048,null,null,null,null,null,null,1,3,Steal,SB2,1_1_SB2,6049,7042,null,7011,9015,0,0,0,0,0,null,null,null,null,0,0,81,9015,217,Noodle Arm ODoyle,Derek Rasmussen,Skimble Shanks,Trashstar Ratryox,Miami Fuego,Portland Pioneers,6,top,001,1,0,false,false,MLN,9,null
70524,994,91108006,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,3015,5005,null,1012,1012,0,0,0,0,0,null,null,null,null,0,0,1,1012,137,"Jason ""Dead"" Redd",Reservoir Butler,Narancia Ghirga,Reservoir Butler,Sopher McDophers,Ursa Major Grizzlies,1,bottom,001,0,0,false,false,MLN,9,null
70598,995,91201014,null,null,null,null,null,null,0,6,Steal,SB2,2_1_SB2,9012,1041,null,2072,2072,0,0,0,0,0,null,null,null,null,0,0,803,2072,5,Epto Bismol,Pull Ganger,Barney Summers,Pull Ganger,Gas House Gorillas,Acadia Peregrines,1,bottom,001,2,0,false,false,MLN,9,null
70600,995,91201016,null,null,null,null,null,null,0,7,Steal,CS2,2_1_CS2,9012,1041,null,5007,5007,0,0,0,0,0,null,null,null,null,0,0,9,5007,730,Epto Bismol,Gas House Gorillas,Barney Summers,Gas House Gorillas,Gas House Gorillas,Acadia Peregrines,1,bottom,001,2,0,false,false,MLN,9,null
70670,996,91202036,null,null,null,null,null,null,4,3,Steal,SB2,1_5_SB2,6049,9027,null,8006,8006,0,4045,0,0,0,null,null,null,null,0,0,114,8006,399,Noodle Arm ODoyle,Gnome Chomsky,Sleeper Sullivan,Gnome Chomsky,R'Lyeh Ancients,Portland Pioneers,4,bottom,101,1,0,false,true,MLN,9,null
70691,996,91202057,null,null,null,null,null,null,7,5,Steal,SB2,1_1_SB2,6049,9027,null,8006,4004,0,0,0,0,0,null,null,null,null,0,0,796,6020,677,Noodle Arm ODoyle,Gnome Chomsky,Sleeper Sullivan,Pope Coswi,R'Lyeh Ancients,Portland Pioneers,6,bottom,001,1,0,false,false,MLN,9,null
70713,997,91203020,null,null,null,null,null,null,2,0,Steal,SB2,0_1_SB2,5014,1166,null,1082,1082,0,0,0,0,0,null,null,null,null,0,0,377,1082,320,Sheridan Blackstone,Basebally McBaseballface Jr.,Ecliptic Astrum,Basebally McBaseballface Jr.,Ursa Major Grizzlies,Baldur's Gate Beholders,3,top,001,0,0,false,false,MLN,9,null
