con,eye,pwr,spd,batter_label,pitcher,p_hand,p_mov,p_cmd,p_vel,p_awr,HR,3B,2B,1B,IF1B,BB,FO,PO,GO,K,BB_pct,1B_pct,2B_pct,3B_pct,HR_pct,H_pct,AVG,OBP,SLG,OPS,xRV,steal_bonus,xRV_steal
4,2,4,2,4-2-4-2,Dirk Digglet,R,5,4,2,1,23,6,30,76,10,22,46,17,159,112,0.0439,0.1717,0.0599,0.012,0.0459,0.2894,0.3027,0.3333,0.5344,0.8678,-0.022,0.0,-0.022
4,2,4,2,4-2-4-2,Lightning Volt,R,4,1,4,3,19,4,28,84,8,39,47,23,147,102,0.0778,0.1836,0.0559,0.008,0.0379,0.2854,0.3095,0.3633,0.5108,0.8741,-0.0123,0.0,-0.0123
4,2,4,2,4-2-4-2,Sterling Turlington,R,4,4,2,2,23,5,29,80,9,22,46,17,168,102,0.0439,0.1776,0.0579,0.01,0.0459,0.2914,0.3048,0.3353,0.5303,0.8656,-0.0224,0.0,-0.0224
4,2,4,2,4-2-4-2,Daz Reference,R,4,3,2,3,23,4,28,80,8,29,45,17,165,102,0.0579,0.1756,0.0559,0.008,0.0459,0.2854,0.303,0.3433,0.5254,0.8687,-0.0191,0.0,-0.0191
4,2,4,2,4-2-4-2,Dilwyn Silversheen,L,5,3,3,1,22,7,31,82,11,30,46,20,135,117,0.0599,0.1856,0.0619,0.014,0.0439,0.3054,0.3248,0.3653,0.5605,0.9258,-0.0025,0.0,-0.0025
4,2,4,2,4-2-4-2,Clifton McCullough,L,4,4,1,3,32,5,29,76,9,23,42,13,165,107,0.0459,0.1697,0.0579,0.01,0.0639,0.3014,0.3159,0.3473,0.5983,0.9456,-0.003,0.0,-0.003
4,2,4,2,4-2-4-2,Sheridan Blackstone,R,4,4,2,2,23,5,29,80,9,22,46,17,168,102,0.0439,0.1776,0.0579,0.01,0.0459,0.2914,0.3048,0.3353,0.5303,0.8656,-0.0224,0.0,-0.0224
4,2,4,2,4-2-4-2,Talon Wingdiver,R,4,2,5,1,17,6,30,86,10,34,48,26,142,102,0.0679,0.1916,0.0599,0.012,0.0339,0.2974,0.3191,0.3653,0.5182,0.8835,-0.0107,0.0,-0.0107
4,2,4,2,4-2-4-2,Chunky Menthol,L,3,4,1,4,32,4,27,80,8,23,42,13,175,97,0.0459,0.1756,0.0539,0.008,0.0639,0.3014,0.3159,0.3473,0.59,0.9373,-0.0052,0.0,-0.0052
4,2,4,2,4-2-4-2,Doc Dockerson,R,4,3,3,2,21,5,29,82,9,29,47,20,157,102,0.0579,0.1816,0.0579,0.01,0.0419,0.2914,0.3093,0.3493,0.5254,0.8747,-0.0166,0.0,-0.0166
4,2,4,2,4-2-4-2,Ryan Sir-Wondery,L,4,2,4,2,20,6,30,88,10,35,46,23,136,107,0.0699,0.1956,0.0599,0.012,0.0399,0.3074,0.3305,0.3772,0.5494,0.9266,0.0006,0.0,0.0006
4,2,4,2,4-2-4-2,Alexander Duquense,R,2,4,5,1,17,6,30,96,10,22,48,27,165,80,0.0439,0.2116,0.0599,0.012,0.0339,0.3174,0.3319,0.3613,0.5261,0.8874,-0.0131,0.0,-0.0131
4,2,4,2,4-2-4-2,Annabelle TheGlorious,R,4,4,3,1,21,6,30,82,10,22,48,20,160,102,0.0439,0.1836,0.0599,0.012,0.0419,0.2974,0.3111,0.3413,0.5303,0.8716,-0.0199,0.0,-0.0199
4,2,4,2,4-2-4-2,Ant Man,R,3,3,5,1,17,6,30,89,10,29,48,26,154,92,0.0579,0.1976,0.0599,0.012,0.0339,0.3034,0.322,0.3613,0.5191,0.8803,-0.0131,0.0,-0.0131
4,2,4,2,4-2-4-2,Fabian Seacaster,L,4,4,2,2,24,6,30,84,10,23,45,17,155,107,0.0459,0.1876,0.0599,0.012,0.0479,0.3074,0.3222,0.3533,0.5607,0.914,-0.0086,0.0,-0.0086
4,2,4,2,4-2-4-2,Hubert Dubois,R,2,4,5,1,17,6,30,96,10,22,48,27,165,80,0.0439,0.2116,0.0599,0.012,0.0339,0.3174,0.3319,0.3613,0.5261,0.8874,-0.0131,0.0,-0.0131
4,2,4,2,4-2-4-2,Angel Leon,L,5,3,3,1,22,7,31,82,11,30,46,20,135,117,0.0599,0.1856,0.0619,0.014,0.0439,0.3054,0.3248,0.3653,0.5605,0.9258,-0.0025,0.0,-0.0025
4,2,4,2,4-2-4-2,Jacob BallHitter,R,4,4,3,1,21,6,30,82,10,22,48,20,160,102,0.0439,0.1836,0.0599,0.012,0.0419,0.2974,0.3111,0.3413,0.5303,0.8716,-0.0199,0.0,-0.0199
4,2,4,2,4-2-4-2,Mickey Martino,L,4,4,1,3,32,5,29,76,9,23,42,13,165,107,0.0459,0.1697,0.0579,0.01,0.0639,0.3014,0.3159,0.3473,0.5983,0.9456,-0.003,0.0,-0.003
4,2,4,2,4-2-4-2,C.S. Verdad,R,4,5,2,1,23,6,30,80,10,13,47,17,173,102,0.0259,0.1796,0.0599,0.012,0.0459,0.2974,0.3053,0.3234,0.5328,0.8561,-0.0281,0.0,-0.0281
4,2,4,2,4-2-4-2,Carter Kendall,R,4,3,3,2,21,5,29,82,9,29,47,20,157,102,0.0579,0.1816,0.0579,0.01,0.0419,0.2914,0.3093,0.3493,0.5254,0.8747,-0.0166,0.0,-0.0166
4,2,4,2,4-2-4-2,Don Bon,L,4,2,4,2,20,6,30,88,10,35,46,23,136,107,0.0699,0.1956,0.0599,0.012,0.0399,0.3074,0.3305,0.3772,0.5494,0.9266,0.0006,0.0,0.0006
4,2,4,2,4-2-4-2,Fat Lever,L,3,3,3,3,22,5,29,89,9,30,46,20,154,97,0.0599,0.1956,0.0579,0.01,0.0439,0.3074,0.327,0.3673,0.5499,0.9172,-0.0043,0.0,-0.0043
4,2,4,2,4-2-4-2,Gracie Mlodzianowski-Cwej,R,3,5,2,2,23,5,29,83,9,13,47,17,183,92,0.0259,0.1836,0.0579,0.01,0.0459,0.2974,0.3053,0.3234,0.5266,0.85,-0.0296,0.0,-0.0296
4,2,4,2,4-2-4-2,Salami,L,4,2,3,3,22,5,29,86,9,35,45,20,143,107,0.0699,0.1896,0.0579,0.01,0.0439,0.3014,0.324,0.3713,0.5494,0.9206,-0.0019,0.0,-0.0019
4,2,4,2,4-2-4-2,Tuck,R,5,5,1,1,31,6,30,68,10,13,44,14,173,112,0.0259,0.1557,0.0599,0.012,0.0619,0.2894,0.2971,0.3154,0.5738,0.8891,-0.0222,0.0,-0.0222
4,2,4,2,4-2-4-2,Mickey May,R,2,5,4,1,19,6,30,94,10,13,49,24,176,80,0.0259,0.2076,0.0599,0.012,0.0379,0.3174,0.3258,0.3433,0.5287,0.872,-0.0213,0.0,-0.0213
4,2,4,2,4-2-4-2,Sonar McDeuceski,R,5,4,2,1,23,6,30,76,10,22,46,17,159,112,0.0439,0.1717,0.0599,0.012,0.0459,0.2894,0.3027,0.3333,0.5344,0.8678,-0.022,0.0,-0.022
4,2,4,2,4-2-4-2,Bingle Johnson,L,5,3,1,3,32,5,29,72,9,30,41,13,153,117,0.0599,0.1617,0.0579,0.01,0.0639,0.2934,0.3121,0.3533,0.5987,0.952,0.0006,0.0,0.0006
4,2,4,2,4-2-4-2,Henry Atombomb,R,2,3,5,2,17,5,29,96,9,29,48,26,162,80,0.0579,0.2096,0.0579,0.01,0.0339,0.3114,0.3305,0.3693,0.5212,0.8904,-0.0098,0.0,-0.0098
4,2,4,2,4-2-4-2,Nathanial Swenson,L,5,1,3,3,22,5,29,82,9,41,45,20,131,117,0.0818,0.1816,0.0579,0.01,0.0439,0.2934,0.3196,0.3752,0.5478,0.9231,0.0005,0.0,0.0005
4,2,4,2,4-2-4-2,Nash Ellis,R,2,2,4,4,19,3,26,95,7,34,47,23,167,80,0.0679,0.2036,0.0519,0.006,0.0379,0.2994,0.3212,0.3673,0.5118,0.879,-0.012,0.0,-0.012
4,2,4,2,4-2-4-2,Hudson Hildebrandt,R,5,1,5,1,17,6,30,82,10,39,48,26,131,112,0.0778,0.1836,0.0599,0.012,0.0339,0.2894,0.3139,0.3673,0.5152,0.8824,-0.0095,0.0,-0.0095
4,2,4,2,4-2-4-2,Rascal Alex,L,2,4,3,3,22,5,29,96,9,23,46,20,166,85,0.0459,0.2096,0.0579,0.01,0.0439,0.3214,0.3368,0.3673,0.5565,0.9238,-0.0043,0.0,-0.0043
4,2,4,2,4-2-4-2,Sleve McDichael,R,5,1,3,3,21,4,28,78,8,39,47,20,144,112,0.0778,0.1717,0.0559,0.008,0.0419,0.2774,0.3009,0.3553,0.5152,0.8704,-0.0145,0.0,-0.0145
4,2,4,2,4-2-4-2,Mad Monty,L,4,4,1,3,32,5,29,76,9,23,42,13,165,107,0.0459,0.1697,0.0579,0.01,0.0639,0.3014,0.3159,0.3473,0.5983,0.9456,-0.003,0.0,-0.003
4,2,4,2,4-2-4-2,John Wittman,L,3,2,5,2,18,6,30,93,10,35,47,26,139,97,0.0699,0.2056,0.0599,0.012,0.0359,0.3134,0.3369,0.3832,0.5429,0.9262,0.0015,0.0,0.0015
4,2,4,2,4-2-4-2,Maurice Cheeks,R,4,2,5,1,17,6,30,86,10,34,48,26,142,102,0.0679,0.1916,0.0599,0.012,0.0339,0.2974,0.3191,0.3653,0.5182,0.8835,-0.0107,0.0,-0.0107
4,2,4,2,4-2-4-2,Ricky Venucci,L,3,2,5,2,18,6,30,93,10,35,47,26,139,97,0.0699,0.2056,0.0599,0.012,0.0359,0.3134,0.3369,0.3832,0.5429,0.9262,0.0015,0.0,0.0015
4,2,4,2,4-2-4-2,Ryan Gastings,L,2,4,2,4,24,4,27,95,8,23,44,17,174,85,0.0459,0.2056,0.0539,0.008,0.0479,0.3154,0.3305,0.3613,0.5544,0.9157,-0.0074,0.0,-0.0074
4,2,4,2,4-2-4-2,Sheldor Sheldor,R,3,2,4,3,19,4,28,87,8,34,48,23,158,92,0.0679,0.1896,0.0559,0.008,0.0379,0.2914,0.3126,0.3593,0.5118,0.8711,-0.0148,0.0,-0.0148
4,2,4,2,4-2-4-2,Geno Scaramucci,L,5,4,1,2,32,6,30,72,10,23,42,13,156,117,0.0459,0.1637,0.0599,0.012,0.0639,0.2994,0.3138,0.3453,0.6025,0.9478,-0.0027,0.0,-0.0027
4,2,4,2,4-2-4-2,Kancing Mutlak,R,2,2,4,4,19,3,26,95,7,34,47,23,167,80,0.0679,0.2036,0.0519,0.006,0.0379,0.2994,0.3212,0.3673,0.5118,0.879,-0.012,0.0,-0.012
4,2,4,2,4-2-4-2,peachespeachespeaches,R,2,3,2,5,23,2,23,94,5,29,45,17,183,80,0.0579,0.1976,0.0459,0.004,0.0459,0.2934,0.3114,0.3513,0.5148,0.8661,-0.019,0.0,-0.019
4,2,4,2,4-2-4-2,Matt Himynamis,R,2,5,3,2,21,5,29,92,9,13,48,21,183,80,0.0259,0.2016,0.0579,0.01,0.0419,0.3114,0.3197,0.3373,0.5287,0.866,-0.0238,0.0,-0.0238
4,2,4,2,4-2-4-2,AALarry Longshot,R,3,2,4,3,19,4,28,87,8,34,48,23,158,92,0.0679,0.1896,0.0559,0.008,0.0379,0.2914,0.3126,0.3593,0.5118,0.8711,-0.0148,0.0,-0.0148
4,2,4,2,4-2-4-2,Joe Mitsubishi,R,3,5,3,1,21,6,30,85,10,13,49,21,174,92,0.0259,0.1896,0.0599,0.012,0.0419,0.3034,0.3115,0.3293,0.5266,0.856,-0.0271,0.0,-0.0271
4,2,4,2,4-2-4-2,Satchel O'Cultist 44,L,4,2,4,2,20,6,30,88,10,35,46,23,136,107,0.0699,0.1956,0.0599,0.012,0.0399,0.3074,0.3305,0.3772,0.5494,0.9266,0.0006,0.0,0.0006
4,2,4,2,4-2-4-2,Brent Chillwater,L,5,3,1,3,32,5,29,72,9,30,41,13,153,117,0.0599,0.1617,0.0579,0.01,0.0639,0.2934,0.3121,0.3533,0.5987,0.952,0.0006,0.0,0.0006
4,2,4,2,4-2-4-2,Triscuit McBiskit,R,5,4,1,2,31,5,29,68,9,22,43,13,169,112,0.0439,0.1537,0.0579,0.01,0.0619,0.2834,0.2965,0.3273,0.572,0.8994,-0.0165,0.0,-0.0165
4,2,4,2,4-2-4-2,R'lyeh R'ivy,R,4,2,4,2,19,5,29,84,9,34,48,23,148,102,0.0679,0.1856,0.0579,0.01,0.0379,0.2914,0.3126,0.3593,0.5182,0.8775,-0.0132,0.0,-0.0132
4,2,4,2,4-2-4-2,Atlas Quin,L,3,2,4,3,20,5,29,91,9,35,46,23,146,97,0.0699,0.1996,0.0579,0.01,0.0399,0.3074,0.3305,0.3772,0.5429,0.9202,-0.001,0.0,-0.001
4,2,4,2,4-2-4-2,Bartholomew Crumblepuff,L,3,2,4,3,20,5,29,91,9,35,46,23,146,97,0.0699,0.1996,0.0579,0.01,0.0399,0.3074,0.3305,0.3772,0.5429,0.9202,-0.001,0.0,-0.001
4,2,4,2,4-2-4-2,Kenji Matsumoto,L,3,3,4,2,20,6,30,91,10,30,46,23,148,97,0.0599,0.2016,0.0599,0.012,0.0399,0.3134,0.3333,0.3733,0.5499,0.9231,-0.0018,0.0,-0.0018
4,2,4,2,4-2-4-2,Liam,L,4,3,4,1,20,7,31,88,11,30,46,23,138,107,0.0599,0.1976,0.0619,0.014,0.0399,0.3134,0.3333,0.3733,0.5563,0.9295,-0.0003,0.0,-0.0003
4,2,4,2,4-2-4-2,Max Muncy,L,5,2,3,2,22,6,30,82,10,35,46,20,133,117,0.0699,0.1836,0.0599,0.012,0.0439,0.2994,0.3219,0.3693,0.5536,0.9229,-0.0016,0.0,-0.0016
4,2,4,2,4-2-4-2,Rusty Hammerschlagen,R,3,4,4,1,19,6,30,87,10,22,48,23,164,92,0.0439,0.1936,0.0599,0.012,0.0379,0.3034,0.3173,0.3473,0.524,0.8713,-0.0189,0.0,-0.0189
4,2,4,2,4-2-4-2,Sara Rousseau,R,3,5,3,1,21,6,30,85,10,13,49,21,174,92,0.0259,0.1896,0.0599,0.012,0.0419,0.3034,0.3115,0.3293,0.5266,0.856,-0.0271,0.0,-0.0271
4,2,4,2,4-2-4-2,Tyler Helman,L,3,4,4,1,20,7,31,91,11,23,47,23,151,97,0.0459,0.2036,0.0619,0.014,0.0399,0.3194,0.3347,0.3653,0.5544,0.9197,-0.0051,0.0,-0.0051
4,2,4,2,4-2-4-2,James St. Louis,R,2,5,2,3,23,4,28,90,8,13,46,17,192,80,0.0259,0.1956,0.0559,0.008,0.0459,0.3054,0.3135,0.3313,0.5287,0.86,-0.0263,0.0,-0.0263
4,2,4,2,4-2-4-2,Joey Wheeler,L,5,3,2,2,24,6,30,80,10,30,44,17,143,117,0.0599,0.1796,0.0599,0.012,0.0479,0.2994,0.3185,0.3593,0.5605,0.9198,-0.005,0.0,-0.005
4,2,4,2,4-2-4-2,LaCarpetron Dukemarriot II,R,4,2,4,2,19,5,29,84,9,34,48,23,148,102,0.0679,0.1856,0.0579,0.01,0.0379,0.2914,0.3126,0.3593,0.5182,0.8775,-0.0132,0.0,-0.0132
4,2,4,2,4-2-4-2,Lane Drew,L,3,3,4,2,20,6,30,91,10,30,46,23,148,97,0.0599,0.2016,0.0599,0.012,0.0399,0.3134,0.3333,0.3733,0.5499,0.9231,-0.0018,0.0,-0.0018
4,2,4,2,4-2-4-2,Pablo Sanchez,R,5,4,2,1,23,6,30,76,10,22,46,17,159,112,0.0439,0.1717,0.0599,0.012,0.0459,0.2894,0.3027,0.3333,0.5344,0.8678,-0.022,0.0,-0.022
4,2,4,2,4-2-4-2,Finkle Sparkles,R,4,2,4,2,19,5,29,84,9,34,48,23,148,102,0.0679,0.1856,0.0579,0.01,0.0379,0.2914,0.3126,0.3593,0.5182,0.8775,-0.0132,0.0,-0.0132
4,2,4,2,4-2-4-2,Kyuss Kosades,R,3,3,5,1,17,6,30,89,10,29,48,26,154,92,0.0579,0.1976,0.0599,0.012,0.0339,0.3034,0.322,0.3613,0.5191,0.8803,-0.0131,0.0,-0.0131
4,2,4,2,4-2-4-2,Mama Luigi,L,4,1,2,5,24,3,24,88,6,41,43,16,149,107,0.0818,0.1876,0.0479,0.006,0.0479,0.2894,0.3152,0.3713,0.537,0.9082,-0.004,0.0,-0.004
4,2,4,2,4-2-4-2,Meerkat Preller,L,4,5,1,2,32,6,30,76,10,14,42,14,170,107,0.0279,0.1717,0.0599,0.012,0.0639,0.3074,0.3162,0.3353,0.5996,0.9349,-0.0088,0.0,-0.0088
4,2,4,2,4-2-4-2,Adam Croft,L,5,4,1,2,32,6,30,72,10,23,42,13,156,117,0.0459,0.1637,0.0599,0.012,0.0639,0.2994,0.3138,0.3453,0.6025,0.9478,-0.0027,0.0,-0.0027
4,2,4,2,4-2-4-2,Jamal Fyre,R,4,1,5,2,17,5,29,86,9,39,48,26,140,102,0.0778,0.1896,0.0579,0.01,0.0339,0.2914,0.316,0.3693,0.5108,0.8801,-0.0098,0.0,-0.0098
4,2,4,2,4-2-4-2,Sock Monkey,L,2,3,4,3,20,5,29,98,9,30,46,23,156,85,0.0599,0.2136,0.0579,0.01,0.0399,0.3214,0.3418,0.3812,0.552,0.9333,0.0014,0.0,0.0014
4,2,4,2,4-2-4-2,Tony Smehrik,L,3,5,2,2,24,6,30,87,10,14,45,17,171,97,0.0279,0.1936,0.0599,0.012,0.0479,0.3134,0.3224,0.3413,0.5565,0.8978,-0.0158,0.0,-0.0158
4,2,4,2,4-2-4-2,Arby Eye,L,1,5,4,2,20,6,30,107,10,14,46,24,175,69,0.0279,0.2335,0.0599,0.012,0.0399,0.3453,0.3552,0.3733,0.5647,0.9379,-0.0018,0.0,-0.0018
4,2,4,2,4-2-4-2,Jimothy Jhompson,L,4,2,4,2,20,6,30,88,10,35,46,23,136,107,0.0699,0.1956,0.0599,0.012,0.0399,0.3074,0.3305,0.3772,0.5494,0.9266,0.0006,0.0,0.0006
4,2,4,2,4-2-4-2,Jura Benjamin Juney,R,2,5,4,1,19,6,30,94,10,13,49,24,176,80,0.0259,0.2076,0.0599,0.012,0.0379,0.3174,0.3258,0.3433,0.5287,0.872,-0.0213,0.0,-0.0213
4,2,4,2,4-2-4-2,Trevor Rose,R,3,2,4,3,19,4,28,87,8,34,48,23,158,92,0.0679,0.1896,0.0559,0.008,0.0379,0.2914,0.3126,0.3593,0.5118,0.8711,-0.0148,0.0,-0.0148
4,2,4,2,4-2-4-2,K Junk,R,5,4,1,2,31,5,29,68,9,22,43,13,169,112,0.0439,0.1537,0.0579,0.01,0.0619,0.2834,0.2965,0.3273,0.572,0.8994,-0.0165,0.0,-0.0165
4,2,4,2,4-2-4-2,Kevin James,L,3,3,5,1,18,7,31,93,11,30,47,26,141,97,0.0599,0.2076,0.0619,0.014,0.0359,0.3194,0.3397,0.3792,0.5499,0.9291,0.0007,0.0,0.0007
4,2,4,2,4-2-4-2,Damon Razor,L,2,4,4,2,20,6,30,98,10,23,46,23,160,85,0.0459,0.2156,0.0599,0.012,0.0399,0.3273,0.3431,0.3733,0.5565,0.9297,-0.0018,0.0,-0.0018
4,2,4,2,4-2-4-2,Dakota Carolina Montana,R,3,4,2,3,23,4,28,83,8,22,46,17,178,92,0.0439,0.1816,0.0559,0.008,0.0459,0.2914,0.3048,0.3353,0.524,0.8593,-0.0239,0.0,-0.0239
4,2,4,2,4-2-4-2,Haloick Oasis,L,3,5,2,2,24,6,30,87,10,14,45,17,171,97,0.0279,0.1936,0.0599,0.012,0.0479,0.3134,0.3224,0.3413,0.5565,0.8978,-0.0158,0.0,-0.0158
4,2,4,2,4-2-4-2,Johnny Dickshot,R,4,4,3,1,21,6,30,82,10,22,48,20,160,102,0.0439,0.1836,0.0599,0.012,0.0419,0.2974,0.3111,0.3413,0.5303,0.8716,-0.0199,0.0,-0.0199
4,2,4,2,4-2-4-2,Mitch Meanmug,R,4,3,3,2,21,5,29,82,9,29,47,20,157,102,0.0579,0.1816,0.0579,0.01,0.0419,0.2914,0.3093,0.3493,0.5254,0.8747,-0.0166,0.0,-0.0166
4,2,4,2,4-2-4-2,Spitty McSpit,L,1,4,2,5,24,3,24,107,6,23,43,17,185,69,0.0459,0.2255,0.0479,0.006,0.0479,0.3273,0.3431,0.3733,0.5565,0.9297,-0.0028,0.0,-0.0028
4,2,4,2,4-2-4-2,Smokey Zygowski,R,4,4,2,2,23,5,29,80,9,22,46,17,168,102,0.0439,0.1776,0.0579,0.01,0.0459,0.2914,0.3048,0.3353,0.5303,0.8656,-0.0224,0.0,-0.0224
4,2,4,2,4-2-4-2,XxXJuniJuni PandaXxX,L,2,5,4,1,20,7,31,98,11,14,47,24,164,85,0.0279,0.2176,0.0619,0.014,0.0399,0.3333,0.3429,0.3613,0.5585,0.9198,-0.0076,0.0,-0.0076
4,2,4,2,4-2-4-2,R'lyeh Cultist 14,R,5,4,1,2,31,5,29,68,9,22,43,13,169,112,0.0439,0.1537,0.0579,0.01,0.0619,0.2834,0.2965,0.3273,0.572,0.8994,-0.0165,0.0,-0.0165
4,2,4,2,4-2-4-2,VI,L,3,3,5,1,18,7,31,93,11,30,47,26,141,97,0.0599,0.2076,0.0619,0.014,0.0359,0.3194,0.3397,0.3792,0.5499,0.9291,0.0007,0.0,0.0007
4,2,4,2,4-2-4-2,December Beckett,R,4,3,2,3,23,4,28,80,8,29,45,17,165,102,0.0579,0.1756,0.0559,0.008,0.0459,0.2854,0.303,0.3433,0.5254,0.8687,-0.0191,0.0,-0.0191
4,2,4,2,4-2-4-2,AJ Wolfe,L,5,5,1,1,32,7,31,72,11,14,42,14,161,117,0.0279,0.1657,0.0619,0.014,0.0639,0.3054,0.3142,0.3333,0.6037,0.937,-0.0084,0.0,-0.0084
4,2,4,2,4-2-4-2,John Applebees,R,3,3,4,2,19,5,29,87,9,29,48,23,160,92,0.0579,0.1916,0.0579,0.01,0.0379,0.2974,0.3157,0.3553,0.5191,0.8744,-0.0156,0.0,-0.0156
4,2,5,1,4-2-5-1,Bucky Gorgonzola,L,2,3,5,2,20,5,29,99,9,30,46,23,155,85,0.0599,0.2156,0.0579,0.01,0.0399,0.3234,0.3439,0.3832,0.5541,0.9374,0.0026,0.0,0.0026
4,2,5,1,4-2-5-1,Captain Trash,L,4,1,2,5,32,1,20,85,2,41,41,13,159,107,0.0818,0.1737,0.0399,0.002,0.0639,0.2794,0.3043,0.3613,0.5609,0.9221,-0.0035,0.0,-0.0035
4,2,5,1,4-2-5-1,Dirk Digglet,R,5,4,2,1,31,5,29,69,9,22,43,13,168,112,0.0439,0.1557,0.0579,0.01,0.0619,0.2854,0.2985,0.3293,0.5741,0.9035,-0.0153,0.0,-0.0153
4,2,5,1,4-2-5-1,Lightning Volt,R,4,1,4,3,21,3,26,84,7,39,46,20,153,102,0.0778,0.1816,0.0519,0.006,0.0419,0.2814,0.3052,0.3593,0.5108,0.8701,-0.0142,0.0,-0.0142
4,2,5,1,4-2-5-1,Sterling Turlington,R,4,4,2,2,31,4,28,73,8,22,43,13,177,102,0.0439,0.1617,0.0559,0.008,0.0619,0.2874,0.3006,0.3313,0.5699,0.9013,-0.0156,0.0,-0.0156
4,2,5,1,4-2-5-1,Daz Reference,R,4,3,2,3,31,3,26,74,7,29,42,13,174,102,0.0579,0.1617,0.0519,0.006,0.0619,0.2814,0.2987,0.3393,0.5636,0.9029,-0.0129,0.0,-0.0129
4,2,5,1,4-2-5-1,Dilwyn Silversheen,L,5,3,3,1,24,6,30,81,10,30,44,17,142,117,0.0599,0.1816,0.0599,0.012,0.0479,0.3014,0.3206,0.3613,0.5626,0.9239,-0.0037,0.0,-0.0037
4,2,5,1,4-2-5-1,Clifton McCullough,L,4,4,1,3,48,4,27,62,8,23,37,10,175,107,0.0459,0.1397,0.0539,0.008,0.0958,0.2974,0.3117,0.3433,0.6862,1.0295,0.0139,0.0,0.0139
4,2,5,1,4-2-5-1,Sheridan Blackstone,R,4,4,2,2,31,4,28,73,8,22,43,13,177,102,0.0439,0.1617,0.0559,0.008,0.0619,0.2874,0.3006,0.3313,0.5699,0.9013,-0.0156,0.0,-0.0156
4,2,5,1,4-2-5-1,Talon Wingdiver,R,4,2,5,1,19,5,29,85,9,34,47,23,148,102,0.0679,0.1876,0.0579,0.01,0.0379,0.2934,0.3148,0.3613,0.5203,0.8816,-0.012,0.0,-0.012
4,2,5,1,4-2-5-1,Chunky Menthol,L,3,4,1,4,48,3,24,68,6,23,37,10,185,97,0.0459,0.1477,0.0479,0.006,0.0958,0.2974,0.3117,0.3433,0.6757,1.019,0.0112,0.0,0.0112
4,2,5,1,4-2-5-1,Doc Dockerson,R,4,3,3,2,23,4,28,81,8,29,45,17,164,102,0.0579,0.1776,0.0559,0.008,0.0459,0.2874,0.3051,0.3453,0.5275,0.8729,-0.0179,0.0,-0.0179
4,2,5,1,4-2-5-1,Ryan Sir-Wondery,L,4,2,4,2,22,5,29,87,9,35,45,20,142,107,0.0699,0.1916,0.0579,0.01,0.0439,0.3034,0.3262,0.3733,0.5515,0.9248,-0.0007,0.0,-0.0007
4,2,5,1,4-2-5-1,Alexander Duquense,R,2,4,5,1,19,5,29,95,9,22,48,23,171,80,0.0439,0.2076,0.0579,0.01,0.0379,0.3134,0.3278,0.3573,0.5282,0.8855,-0.0144,0.0,-0.0144
4,2,5,1,4-2-5-1,Annabelle TheGlorious,R,4,4,3,1,23,5,29,81,9,22,46,17,167,102,0.0439,0.1796,0.0579,0.01,0.0459,0.2934,0.3069,0.3373,0.5324,0.8697,-0.0212,0.0,-0.0212
4,2,5,1,4-2-5-1,Ant Man,R,3,3,5,1,19,5,29,88,9,29,48,23,159,92,0.0579,0.1936,0.0579,0.01,0.0379,0.2994,0.3178,0.3573,0.5212,0.8785,-0.0144,0.0,-0.0144
4,2,5,1,4-2-5-1,Fabian Seacaster,L,4,4,2,2,32,5,29,77,9,23,41,13,165,107,0.0459,0.1717,0.0579,0.01,0.0639,0.3034,0.318,0.3493,0.6004,0.9497,-0.0018,0.0,-0.0018
4,2,5,1,4-2-5-1,Hubert Dubois,R,2,4,5,1,19,5,29,95,9,22,48,23,171,80,0.0439,0.2076,0.0579,0.01,0.0379,0.3134,0.3278,0.3573,0.5282,0.8855,-0.0144,0.0,-0.0144
4,2,5,1,4-2-5-1,Angel Leon,L,5,3,3,1,24,6,30,81,10,30,44,17,142,117,0.0599,0.1816,0.0599,0.012,0.0479,0.3014,0.3206,0.3613,0.5626,0.9239,-0.0037,0.0,-0.0037
4,2,5,1,4-2-5-1,Jacob BallHitter,R,4,4,3,1,23,5,29,81,9,22,46,17,167,102,0.0439,0.1796,0.0579,0.01,0.0459,0.2934,0.3069,0.3373,0.5324,0.8697,-0.0212,0.0,-0.0212
4,2,5,1,4-2-5-1,Mickey Martino,L,4,4,1,3,48,4,27,62,8,23,37,10,175,107,0.0459,0.1397,0.0539,0.008,0.0958,0.2974,0.3117,0.3433,0.6862,1.0295,0.0139,0.0,0.0139
4,2,5,1,4-2-5-1,C.S. Verdad,R,4,5,2,1,31,5,29,73,9,13,43,14,182,102,0.0259,0.1637,0.0579,0.01,0.0619,0.2934,0.3012,0.3194,0.5717,0.8911,-0.0213,0.0,-0.0213
4,2,5,1,4-2-5-1,Carter Kendall,R,4,3,3,2,23,4,28,81,8,29,45,17,164,102,0.0579,0.1776,0.0559,0.008,0.0459,0.2874,0.3051,0.3453,0.5275,0.8729,-0.0179,0.0,-0.0179
4,2,5,1,4-2-5-1,Don Bon,L,4,2,4,2,22,5,29,87,9,35,45,20,142,107,0.0699,0.1916,0.0579,0.01,0.0439,0.3034,0.3262,0.3733,0.5515,0.9248,-0.0007,0.0,-0.0007
4,2,5,1,4-2-5-1,Fat Lever,L,3,3,3,3,24,4,27,89,8,30,44,17,161,97,0.0599,0.1936,0.0539,0.008,0.0479,0.3034,0.3227,0.3633,0.5499,0.9132,-0.0062,0.0,-0.0062
