result,spray_bucket,station_idx,q,la_topped,ev_topped,dist_topped,la_uppercut,ev_uppercut,dist_uppercut
FO,,14,0.14,33.0,73.7,237.0,56.0,95.0,239.0
FO,,15,0.15,32.0,69.6,242.0,56.0,88.2,240.0
FO,,16,0.16,32.0,73.5,241.0,55.0,94.4,243.0
FO,,17,0.17,32.0,73.3,243.0,55.0,93.1,246.0
FO,,18,0.18,32.0,75.2,246.0,55.0,95.4,245.0
FO,,19,0.19,30.0,72.2,247.0,54.0,103.2,248.0
FO,,20,0.2,29.0,75.5,250.0,54.0,100.6,248.0
FO,,21,0.21,28.0,74.7,252.0,54.0,100.5,249.0
FO,,22,0.22,28.0,76.3,252.0,53.0,97.4,254.0
FO,,23,0.23,27.0,74.7,252.0,53.0,89.3,253.0
FO,,24,0.24,27.0,74.3,254.0,52.0,88.7,256.0
FO,,25,0.25,28.0,81.3,258.0,52.0,91.8,256.0
FO,,26,0.26,27.0,76.6,258.0,52.0,87.2,256.0
FO,,27,0.27,27.0,77.4,259.0,52.0,91.1,260.0
FO,,28,0.28,26.0,82.7,260.0,51.0,95.1,260.0
FO,,29,0.29,26.0,82.6,260.0,51.0,94.0,263.0
FO,,30,0.3,26.0,75.5,263.0,50.0,88.3,263.0
FO,,31,0.31,26.0,78.5,265.0,50.0,88.3,263.0
FO,,32,0.32,25.0,77.7,266.0,50.0,87.8,264.0
FO,,33,0.33,25.0,77.9,265.0,49.0,96.9,265.0
FO,,34,0.34,25.0,84.1,269.0,49.0,89.0,268.0
FO,,35,0.35,25.0,79.6,269.0,49.0,95.6,269.0
FO,,36,0.36,24.0,77.7,270.0,49.0,91.7,269.0
FO,,37,0.37,24.0,83.7,272.0,48.0,93.6,270.0
FO,,38,0.38,25.0,76.9,270.0,48.0,100.9,273.0
FO,,39,0.39,24.0,82.1,273.0,48.0,89.6,271.0
FO,,40,0.4,24.0,78.7,274.0,47.0,90.8,275.0
FO,,41,0.41,24.0,83.9,276.0,47.0,95.6,273.0
FO,,42,0.42,24.0,83.0,277.0,46.0,90.9,276.0
FO,,43,0.43,24.0,83.0,275.0,46.0,82.7,277.0
FO,,44,0.44,24.0,83.0,277.0,46.0,95.6,278.0
FO,,45,0.45,24.0,83.7,278.0,46.0,88.8,277.0
FO,,46,0.46,24.0,88.6,280.0,45.0,85.1,280.0
FO,,47,0.47,25.0,86.0,281.0,45.0,93.0,280.0
FO,,48,0.48,25.0,79.0,281.0,45.0,87.1,280.0
FO,,49,0.49,25.0,87.3,282.0,45.0,85.2,284.0
FO,,50,0.5,24.0,88.4,282.0,44.0,91.0,282.0
FO,,51,0.51,24.0,89.5,283.0,44.0,97.2,284.0
FO,,52,0.52,25.0,85.8,286.0,44.0,90.1,286.0
FO,,53,0.53,25.0,80.5,287.0,43.0,89.2,286.0
FO,,54,0.54,25.0,84.2,287.0,43.0,90.5,287.0
FO,,55,0.55,25.0,82.9,287.0,43.0,89.0,289.0
FO,,56,0.56,25.0,83.7,288.0,42.0,87.5,289.0
FO,,57,0.57,24.0,91.8,290.0,42.0,88.5,289.0
FO,,58,0.58,24.0,94.3,289.0,41.0,89.2,291.0
FO,,59,0.59,25.0,87.4,292.0,41.0,90.4,292.0
FO,,60,0.6,25.0,85.2,292.0,41.0,87.8,293.0
FO,,61,0.61,25.0,80.6,294.0,41.0,91.9,294.0
FO,,62,0.62,25.0,83.4,295.0,40.0,86.6,294.0
FO,,63,0.63,25.0,82.6,295.0,39.0,87.7,295.0
FO,,64,0.64,25.0,86.4,296.0,39.0,83.0,295.0
FO,,65,0.65,26.0,87.5,296.0,39.0,81.9,295.0
FO,,66,0.66,26.0,91.4,298.0,39.0,86.2,298.0
FO,,67,0.67,26.0,86.2,297.0,39.0,84.8,298.0
FO,,68,0.68,26.0,81.4,299.0,39.0,94.8,300.0
FO,,69,0.69,26.0,84.6,300.0,38.0,94.5,300.0
FO,,70,0.7,26.0,89.1,299.0,38.0,88.6,300.0
FO,,71,0.71,26.0,83.8,300.0,38.0,85.2,300.0
FO,,72,0.72,27.0,84.8,301.0,38.0,85.8,302.0
FO,,73,0.73,27.0,88.1,302.0,37.0,80.2,302.0
FO,,74,0.74,27.0,82.7,304.0,36.0,93.6,302.0
FO,,75,0.75,27.0,84.5,303.0,36.0,88.1,305.0
FO,,76,0.76,27.0,82.8,305.0,36.0,88.3,304.0
FO,,77,0.77,27.0,86.5,306.0,36.0,89.2,306.0
FO,,78,0.78,27.0,84.4,307.0,36.0,88.0,307.0
FO,,79,0.79,27.0,89.4,307.0,35.0,89.1,307.0
FO,,80,0.8,28.0,84.5,308.0,35.0,82.8,309.0
FO,,81,0.81,28.0,84.4,309.0,35.0,83.0,308.0
FO,,82,0.82,28.0,84.5,309.0,35.0,92.2,311.0
FO,,83,0.83,29.0,88.9,311.0,35.0,92.9,311.0
FO,,84,0.84,29.0,88.3,312.0,34.0,89.4,310.0
FO,,85,0.85,29.0,86.7,312.0,34.0,88.7,312.0
FO,,86,0.86,29.0,84.0,312.0,34.0,98.3,313.0
FO,,87,0.87,29.0,86.9,313.0,34.0,86.7,314.0
FO,,88,0.88,29.0,85.2,315.0,33.0,86.5,315.0
FO,,89,0.89,29.0,87.2,316.0,33.0,90.4,315.0
FO,,90,0.9,29.0,89.1,316.0,33.0,83.2,316.0
FO,,91,0.91,29.0,93.1,317.0,33.0,87.6,316.0
FO,,92,0.92,29.0,89.7,317.0,32.0,90.4,317.0
FO,,93,0.93,30.0,92.4,317.0,32.0,90.2,318.0
FO,,94,0.94,30.0,85.2,319.0,32.0,91.4,320.0
FO,,95,0.95,30.0,91.9,318.0,32.0,89.6,319.0
FO,,96,0.96,30.0,90.9,320.0,31.0,92.4,321.0
FO,,97,0.97,31.0,89.3,320.0,32.0,93.5,321.0
FO,,98,0.98,31.0,92.4,321.0,31.0,86.2,321.0
FO,,99,0.99,31.0,88.7,322.0,31.0,87.5,323.0
FO,,100,1.0,31.0,90.9,322.0,31.0,90.9,322.0
DFO,,0,0.0,17.0,100.0,329.0,43.0,99.5,329.0
DFO,,1,0.01,17.0,100.0,329.0,43.0,99.5,329.0
DFO,,2,0.02,17.0,102.7,329.0,43.0,98.4,330.0
DFO,,3,0.03,17.0,111.6,329.0,43.0,99.5,329.0
DFO,,4,0.04,17.0,101.6,329.0,43.0,100.4,330.0
DFO,,5,0.05,17.0,99.4,330.0,43.0,98.9,330.0
DFO,,6,0.06,17.0,105.7,330.0,43.0,92.7,330.0
DFO,,7,0.07,17.0,99.1,331.0,44.0,103.8,330.0
DFO,,8,0.08,17.0,113.9,331.0,43.0,99.7,332.0
DFO,,9,0.09,17.0,102.3,331.0,43.0,97.4,332.0
DFO,,10,0.1,17.0,100.5,332.0,44.0,98.9,332.0
DFO,,11,0.11,17.0,100.5,332.0,43.0,101.7,332.0
DFO,,12,0.12,17.0,100.0,333.0,42.0,101.0,332.0
DFO,,13,0.13,17.0,102.8,333.0,42.0,96.9,332.0
DFO,,14,0.14,18.0,105.6,334.0,42.0,99.4,334.0
DFO,,15,0.15,18.0,99.9,333.0,42.0,97.1,334.0
DFO,,16,0.16,18.0,97.5,334.0,42.0,94.3,334.0
DFO,,17,0.17,18.0,99.6,335.0,41.0,92.6,334.0
DFO,,18,0.18,18.0,105.8,334.0,41.0,95.1,334.0
DFO,,19,0.19,19.0,102.1,335.0,41.0,102.3,335.0
DFO,,20,0.2,19.0,100.6,336.0,41.0,95.4,336.0
DFO,,21,0.21,19.0,95.1,336.0,40.0,93.3,335.0
DFO,,22,0.22,19.0,102.2,336.0,41.0,105.9,337.0
DFO,,23,0.23,19.0,107.1,336.0,40.0,94.6,337.0
DFO,,24,0.24,20.0,101.7,337.0,41.0,101.6,337.0
DFO,,25,0.25,20.0,106.1,338.0,41.0,100.9,337.0
DFO,,26,0.26,20.0,104.4,337.0,40.0,90.5,337.0
DFO,,27,0.27,20.0,102.8,338.0,40.0,100.5,338.0
DFO,,28,0.28,20.0,98.6,339.0,39.0,95.7,339.0
DFO,,29,0.29,20.0,97.6,339.0,39.0,86.4,338.0
DFO,,30,0.3,20.0,99.9,339.0,39.0,91.2,339.0
DFO,,31,0.31,21.0,94.4,339.0,39.0,94.6,339.0
DFO,,32,0.32,20.0,100.1,340.0,39.0,101.1,340.0
DFO,,33,0.33,21.0,101.5,340.0,38.0,101.9,340.0
DFO,,34,0.34,21.0,98.0,341.0,38.0,93.8,341.0
DFO,,35,0.35,21.0,95.2,341.0,38.0,93.9,341.0
DFO,,36,0.36,21.0,99.2,341.0,38.0,94.2,342.0
DFO,,37,0.37,21.0,96.5,341.0,38.0,106.0,341.0
DFO,,38,0.38,21.0,95.5,342.0,38.0,97.4,342.0
DFO,,39,0.39,22.0,93.0,343.0,38.0,99.5,343.0
DFO,,40,0.4,22.0,99.3,343.0,38.0,99.3,343.0
DFO,,41,0.41,22.0,100.1,343.0,37.0,97.7,343.0
DFO,,42,0.42,22.0,96.0,343.0,37.0,90.1,344.0
DFO,,43,0.43,22.0,97.6,344.0,36.0,93.3,345.0
DFO,,44,0.44,22.0,99.9,344.0,36.0,95.2,344.0
DFO,,45,0.45,22.0,101.4,345.0,36.0,100.5,344.0
DFO,,46,0.46,23.0,96.7,345.0,36.0,97.5,346.0
DFO,,47,0.47,23.0,93.9,345.0,36.0,96.6,346.0
DFO,,48,0.48,23.0,102.4,347.0,36.0,99.0,346.0
DFO,,49,0.49,23.0,101.3,346.0,36.0,99.6,347.0
DFO,,50,0.5,24.0,91.5,347.0,35.0,94.2,347.0
DFO,,51,0.51,24.0,96.5,348.0,35.0,93.2,348.0
DFO,,52,0.52,24.0,98.2,348.0,35.0,101.1,348.0
DFO,,53,0.53,25.0,93.5,348.0,35.0,90.4,349.0
DFO,,54,0.54,25.0,94.3,349.0,35.0,96.3,349.0
DFO,,55,0.55,25.0,95.2,349.0,35.0,94.4,349.0
DFO,,56,0.56,25.0,94.5,349.0,35.0,92.9,349.0
DFO,,57,0.57,24.0,92.0,349.0,34.0,97.2,350.0
DFO,,58,0.58,25.0,97.3,350.0,34.0,93.1,351.0
DFO,,59,0.59,25.0,93.1,351.0,34.0,97.0,351.0
DFO,,60,0.6,25.0,97.6,351.0,34.0,94.5,351.0
DFO,,61,0.61,25.0,94.3,352.0,34.0,95.3,351.0
DFO,,62,0.62,26.0,92.7,353.0,34.0,95.1,352.0
DFO,,63,0.63,26.0,97.3,352.0,34.0,98.5,352.0
DFO,,64,0.64,26.0,97.6,353.0,34.0,94.7,353.0
DFO,,65,0.65,25.0,91.1,353.0,33.0,100.2,353.0
DFO,,66,0.66,25.0,93.3,354.0,33.0,93.4,354.0
DFO,,67,0.67,26.0,95.4,354.0,33.0,90.5,354.0
DFO,,68,0.68,26.0,95.1,355.0,33.0,93.5,354.0
DFO,,69,0.69,27.0,96.1,355.0,33.0,95.9,356.0
DFO,,70,0.7,26.0,92.0,355.0,33.0,89.3,356.0
DFO,,71,0.71,26.0,96.5,357.0,32.0,101.8,357.0
DFO,,72,0.72,27.0,91.8,357.0,32.0,93.6,357.0
DFO,,73,0.73,27.0,91.2,357.0,32.0,92.2,358.0
DFO,,74,0.74,27.0,93.2,358.0,33.0,94.9,358.0
DFO,,75,0.75,27.0,91.6,358.0,33.0,91.5,358.0
DFO,,76,0.76,27.0,95.5,358.0,32.0,96.3,358.0
DFO,,77,0.77,27.0,93.8,359.0,32.0,91.3,360.0
DFO,,78,0.78,27.0,99.0,360.0,32.0,95.0,360.0
DFO,,79,0.79,28.0,95.1,360.0,32.0,103.6,361.0
DFO,,80,0.8,28.0,97.9,361.0,32.0,93.0,361.0
DFO,,81,0.81,28.0,95.1,361.0,32.0,99.4,361.0
DFO,,82,0.82,28.0,95.1,362.0,31.0,94.6,362.0
DFO,,83,0.83,29.0,99.1,363.0,31.0,98.8,362.0
DFO,,84,0.84,28.0,94.3,363.0,31.0,100.0,363.0
DFO,,85,0.85,29.0,101.4,364.0,32.0,92.4,364.0
DFO,,86,0.86,28.0,99.2,365.0,31.0,98.2,364.0
DFO,,87,0.87,28.0,97.2,364.0,31.0,93.4,365.0
DFO,,88,0.88,29.0,95.7,364.0,31.0,94.4,366.0
DFO,,89,0.89,29.0,99.7,365.0,31.0,94.4,366.0
DFO,,90,0.9,29.0,95.7,367.0,31.0,100.9,366.0
DFO,,91,0.91,29.0,97.2,366.0,31.0,96.9,366.0
DFO,,92,0.92,29.0,95.7,367.0,30.0,95.9,368.0
DFO,,93,0.93,28.0,95.8,367.0,30.0,99.6,368.0
DFO,,94,0.94,29.0,95.0,368.0,30.0,96.4,368.0
DFO,,95,0.95,29.0,92.5,369.0,30.0,97.9,370.0
DFO,,96,0.96,29.0,99.0,370.0,30.0,96.8,369.0
DFO,,97,0.97,30.0,99.1,371.0,30.0,93.8,371.0
DFO,,98,0.98,30.0,93.6,372.0,30.0,95.3,371.0
DFO,,99,0.99,29.0,94.9,372.0,30.0,97.0,372.0
DFO,,100,1.0,29.0,100.0,372.0,29.0,100.0,372.0
SacF,,0,0.0,31.0,75.6,252.0,54.0,97.5,252.0
SacF,,1,0.01,31.0,75.6,252.0,54.0,97.5,252.0
SacF,,2,0.02,31.0,75.6,252.0,54.0,97.5,252.0
SacF,,3,0.03,31.0,75.6,252.0,54.0,98.2,249.0
SacF,,4,0.04,31.0,77.4,251.0,53.0,87.2,253.0
SacF,,5,0.05,30.0,76.7,256.0,53.0,92.2,255.0
SacF,,6,0.06,32.0,77.2,257.0,53.0,87.5,256.0
SacF,,7,0.07,32.0,77.2,257.0,54.0,93.2,257.0
SacF,,8,0.08,31.0,75.1,261.0,55.0,107.4,261.0
SacF,,9,0.09,31.0,75.1,261.0,56.0,91.2,260.0
SacF,,10,0.1,31.0,82.5,262.0,54.0,93.7,261.0
SacF,,11,0.11,31.0,85.2,263.0,53.0,95.6,264.0
SacF,,12,0.12,32.0,75.4,265.0,53.0,97.3,264.0
SacF,,13,0.13,32.0,75.9,266.0,52.0,96.5,267.0
SacF,,14,0.14,33.0,80.7,265.0,51.0,88.9,266.0
SacF,,15,0.15,33.0,78.4,266.0,51.0,90.3,269.0
SacF,,16,0.16,34.0,76.2,270.0,51.0,89.7,267.0
SacF,,17,0.17,33.0,79.4,269.0,51.0,86.9,270.0
SacF,,18,0.18,32.0,78.3,271.0,51.0,86.9,270.0
SacF,,19,0.19,32.0,75.9,270.0,51.0,98.2,272.0
SacF,,20,0.2,33.0,78.4,273.0,51.0,98.2,272.0
SacF,,21,0.21,33.0,78.4,273.0,51.0,99.3,272.0
SacF,,22,0.22,33.0,79.6,275.0,49.0,97.4,273.0
SacF,,23,0.23,34.0,78.1,274.0,51.0,94.0,275.0
SacF,,24,0.24,33.0,79.6,275.0,49.0,90.0,274.0
SacF,,25,0.25,34.0,82.2,277.0,46.0,87.7,277.0
SacF,,26,0.26,32.0,86.1,277.0,47.0,99.0,277.0
SacF,,27,0.27,32.0,88.0,278.0,46.0,89.6,278.0
SacF,,28,0.28,32.0,86.1,277.0,48.0,93.0,278.0
SacF,,29,0.29,32.0,84.3,279.0,48.0,87.5,278.0
SacF,,30,0.3,34.0,81.5,279.0,49.0,90.0,280.0
SacF,,31,0.31,36.0,83.6,281.0,49.0,92.7,281.0
SacF,,32,0.32,36.0,83.6,281.0,49.0,94.2,281.0
SacF,,33,0.33,35.0,77.4,281.0,48.0,87.7,281.0
SacF,,34,0.34,34.0,88.6,281.0,47.0,95.0,283.0
SacF,,35,0.35,33.0,78.1,284.0,45.0,87.8,283.0
SacF,,36,0.36,33.0,78.1,284.0,46.0,96.3,284.0
SacF,,37,0.37,36.0,81.2,284.0,46.0,92.0,285.0
SacF,,38,0.38,35.0,80.0,285.0,46.0,96.3,284.0
SacF,,39,0.39,35.0,85.5,285.0,45.0,90.8,284.0
SacF,,40,0.4,34.0,81.4,287.0,45.0,93.1,286.0
SacF,,41,0.41,34.0,86.5,287.0,44.0,91.6,286.0
SacF,,42,0.42,34.0,83.5,288.0,46.0,88.6,286.0
SacF,,43,0.43,34.0,81.5,288.0,46.0,94.7,287.0
SacF,,44,0.44,34.0,84.4,289.0,47.0,95.4,288.0
SacF,,45,0.45,35.0,80.0,290.0,46.0,91.5,289.0
SacF,,46,0.46,36.0,82.0,290.0,46.0,94.7,289.0
SacF,,47,0.47,34.0,89.5,290.0,44.0,88.1,290.0
SacF,,48,0.48,32.0,89.2,291.0,44.0,92.0,291.0
SacF,,49,0.49,32.0,89.3,292.0,43.0,91.5,291.0
SacF,,50,0.5,32.0,84.0,292.0,44.0,88.1,292.0
SacF,,51,0.51,35.0,84.2,293.0,44.0,88.1,292.0
SacF,,52,0.52,34.0,88.3,293.0,44.0,96.3,293.0
SacF,,53,0.53,34.0,82.4,294.0,44.0,86.9,294.0
SacF,,54,0.54,34.0,87.8,295.0,45.0,93.0,294.0
SacF,,55,0.55,36.0,82.3,294.0,45.0,90.2,294.0
SacF,,56,0.56,35.0,81.5,295.0,44.0,95.4,295.0
SacF,,57,0.57,33.0,84.8,295.0,43.0,96.6,295.0
SacF,,58,0.58,33.0,86.1,296.0,42.0,87.4,295.0
SacF,,59,0.59,34.0,80.3,297.0,42.0,94.9,296.0
SacF,,60,0.6,34.0,93.5,297.0,42.0,88.6,297.0
SacF,,61,0.61,33.0,81.1,297.0,42.0,86.8,299.0
SacF,,62,0.62,33.0,84.6,299.0,42.0,86.9,298.0
SacF,,63,0.63,35.0,88.4,299.0,43.0,105.3,299.0
SacF,,64,0.64,34.0,82.4,299.0,42.0,86.1,299.0
SacF,,65,0.65,33.0,82.9,300.0,41.0,86.7,300.0
SacF,,66,0.66,33.0,85.0,301.0,41.0,86.7,300.0
SacF,,67,0.67,34.0,83.6,301.0,40.0,89.3,301.0
SacF,,68,0.68,35.0,86.5,302.0,40.0,86.1,302.0
SacF,,69,0.69,35.0,87.3,303.0,41.0,87.5,303.0
SacF,,70,0.7,35.0,83.8,302.0,42.0,92.0,303.0
SacF,,71,0.71,35.0,89.4,302.0,42.0,92.0,303.0
SacF,,72,0.72,36.0,91.7,303.0,42.0,92.0,303.0
SacF,,73,0.73,36.0,89.8,304.0,41.0,93.6,305.0
SacF,,74,0.74,34.0,83.4,305.0,41.0,93.6,305.0
SacF,,75,0.75,34.0,87.6,306.0,41.0,93.8,305.0
SacF,,76,0.76,34.0,88.2,306.0,42.0,92.3,307.0
SacF,,77,0.77,34.0,88.2,306.0,39.0,86.2,307.0
SacF,,78,0.78,35.0,83.5,306.0,39.0,92.0,306.0
SacF,,79,0.79,33.0,88.2,307.0,36.0,85.5,307.0
SacF,,80,0.8,35.0,83.1,308.0,39.0,88.9,307.0
SacF,,81,0.81,35.0,84.7,309.0,40.0,89.1,309.0
SacF,,82,0.82,38.0,90.9,309.0,40.0,88.8,309.0
SacF,,83,0.83,37.0,89.4,309.0,40.0,88.8,309.0
SacF,,84,0.84,37.0,95.0,309.0,39.0,83.7,309.0
SacF,,85,0.85,36.0,87.3,311.0,38.0,94.4,310.0
SacF,,86,0.86,38.0,95.5,311.0,39.0,90.3,312.0
SacF,,87,0.87,37.0,86.5,312.0,39.0,86.0,311.0
SacF,,88,0.88,38.0,85.7,312.0,39.0,89.2,312.0
SacF,,89,0.89,38.0,92.7,313.0,39.0,92.9,312.0
SacF,,90,0.9,37.0,95.8,313.0,39.0,88.3,314.0
SacF,,91,0.91,35.0,96.7,314.0,37.0,93.8,313.0
SacF,,92,0.92,34.0,92.4,314.0,35.0,95.9,315.0
SacF,,93,0.93,35.0,93.0,316.0,36.0,86.9,314.0
SacF,,94,0.94,35.0,92.6,315.0,37.0,92.9,315.0
SacF,,95,0.95,37.0,95.0,316.0,38.0,89.9,317.0
SacF,,96,0.96,38.0,89.9,317.0,38.0,94.0,316.0
SacF,,97,0.97,37.0,95.0,316.0,38.0,94.9,317.0
SacF,,98,0.98,38.0,89.4,317.0,39.0,90.3,317.0
SacF,,99,0.99,37.0,83.5,318.0,37.0,88.8,318.0
SacF,,100,1.0,37.0,83.5,318.0,37.0,83.5,318.0
DSacF,,0,0.0,26.0,91.2,324.0,45.0,97.2,324.0
DSacF,,1,0.01,26.0,91.2,324.0,45.0,97.2,324.0
DSacF,,2,0.02,26.0,92.0,324.0,45.0,96.3,324.0
DSacF,,3,0.03,26.0,93.2,326.0,45.0,93.5,326.0
DSacF,,4,0.04,27.0,95.3,326.0,45.0,93.5,326.0
DSacF,,5,0.05,26.0,90.4,326.0,45.0,95.1,326.0
DSacF,,6,0.06,26.0,90.4,326.0,45.0,99.6,326.0
DSacF,,7,0.07,26.0,93.5,327.0,44.0,102.6,327.0
DSacF,,8,0.08,28.0,91.7,326.0,46.0,104.3,328.0
DSacF,,9,0.09,26.0,91.9,328.0,46.0,104.3,328.0
DSacF,,10,0.1,29.0,95.5,328.0,47.0,102.0,329.0
DSacF,,11,0.11,26.0,97.0,329.0,47.0,96.8,328.0
DSacF,,12,0.12,26.0,97.0,329.0,44.0,100.1,329.0
DSacF,,13,0.13,25.0,94.4,330.0,41.0,98.5,329.0
DSacF,,14,0.14,25.0,94.2,329.0,38.0,98.9,330.0
DSacF,,15,0.15,25.0,88.8,330.0,41.0,96.3,331.0
DSacF,,16,0.16,25.0,90.1,331.0,41.0,98.7,331.0
DSacF,,17,0.17,26.0,91.5,331.0,41.0,91.8,331.0
DSacF,,18,0.18,27.0,86.9,331.0,41.0,92.2,331.0
DSacF,,19,0.19,27.0,89.7,332.0,43.0,96.7,332.0
DSacF,,20,0.2,27.0,89.7,333.0,43.0,96.7,332.0
DSacF,,21,0.21,25.0,95.3,333.0,42.0,99.1,333.0
DSacF,,22,0.22,27.0,89.7,333.0,39.0,96.1,333.0
DSacF,,23,0.23,25.0,99.1,333.0,41.0,95.9,334.0
DSacF,,24,0.24,25.0,95.5,334.0,41.0,95.9,334.0
DSacF,,25,0.25,25.0,89.9,335.0,41.0,95.9,334.0
DSacF,,26,0.26,26.0,95.4,335.0,40.0,96.1,335.0
DSacF,,27,0.27,29.0,91.8,336.0,40.0,101.8,336.0
DSacF,,28,0.28,30.0,90.4,335.0,40.0,101.8,336.0
DSacF,,29,0.29,29.0,93.8,336.0,40.0,95.8,336.0
DSacF,,30,0.3,29.0,93.8,336.0,40.0,97.0,337.0
DSacF,,31,0.31,27.0,90.1,337.0,39.0,96.6,337.0
DSacF,,32,0.32,27.0,90.3,338.0,38.0,96.7,338.0
DSacF,,33,0.33,27.0,90.3,338.0,37.0,89.0,339.0
DSacF,,34,0.34,27.0,92.7,339.0,37.0,89.0,339.0
DSacF,,35,0.35,27.0,89.9,339.0,38.0,92.2,339.0
DSacF,,36,0.36,27.0,94.5,339.0,39.0,94.3,339.0
DSacF,,37,0.37,27.0,97.6,339.0,39.0,93.9,340.0
DSacF,,38,0.38,31.0,96.1,341.0,40.0,91.8,340.0
DSacF,,39,0.39,29.0,94.6,341.0,39.0,100.8,341.0
DSacF,,40,0.4,30.0,89.9,342.0,39.0,100.8,341.0
DSacF,,41,0.41,29.0,94.6,341.0,38.0,98.5,342.0
DSacF,,42,0.42,29.0,92.9,342.0,38.0,98.5,342.0
DSacF,,43,0.43,28.0,92.6,343.0,37.0,88.3,342.0
DSacF,,44,0.44,28.0,92.6,343.0,38.0,98.5,342.0
DSacF,,45,0.45,30.0,94.1,343.0,39.0,101.8,344.0
DSacF,,46,0.46,31.0,90.6,343.0,38.0,96.8,344.0
DSacF,,47,0.47,28.0,92.5,344.0,37.0,99.8,344.0
DSacF,,48,0.48,27.0,95.1,344.0,37.0,96.5,345.0
DSacF,,49,0.49,29.0,91.0,345.0,37.0,99.6,346.0
DSacF,,50,0.5,30.0,89.7,346.0,38.0,94.7,345.0
DSacF,,51,0.51,29.0,96.0,347.0,37.0,94.5,345.0
DSacF,,52,0.52,28.0,92.3,347.0,38.0,97.5,347.0
DSacF,,53,0.53,27.0,94.2,347.0,35.0,96.8,347.0
DSacF,,54,0.54,28.0,91.5,348.0,38.0,99.5,347.0
DSacF,,55,0.55,28.0,91.7,348.0,37.0,96.4,348.0
DSacF,,56,0.56,30.0,94.0,348.0,38.0,96.7,348.0
DSacF,,57,0.57,29.0,98.2,349.0,37.0,96.2,349.0
DSacF,,58,0.58,29.0,96.3,349.0,37.0,96.2,349.0
DSacF,,59,0.59,29.0,98.2,349.0,37.0,100.5,350.0
DSacF,,60,0.6,30.0,100.2,350.0,37.0,98.8,350.0
DSacF,,61,0.61,27.0,97.8,351.0,35.0,92.3,350.0
DSacF,,62,0.62,27.0,97.8,351.0,34.0,95.4,351.0
DSacF,,63,0.63,27.0,90.7,351.0,34.0,95.4,351.0
DSacF,,64,0.64,28.0,98.8,352.0,35.0,96.6,352.0
DSacF,,65,0.65,28.0,94.2,352.0,35.0,96.6,352.0
DSacF,,66,0.66,29.0,93.1,353.0,35.0,97.2,354.0
DSacF,,67,0.67,30.0,97.3,354.0,36.0,94.5,354.0
DSacF,,68,0.68,30.0,94.7,355.0,35.0,92.8,355.0
DSacF,,69,0.69,30.0,97.3,354.0,35.0,95.3,354.0
DSacF,,70,0.7,31.0,90.7,355.0,35.0,97.8,355.0
DSacF,,71,0.71,31.0,98.6,355.0,34.0,97.5,355.0
DSacF,,72,0.72,29.0,93.3,356.0,34.0,93.4,356.0
DSacF,,73,0.73,29.0,95.3,357.0,34.0,102.3,357.0
DSacF,,74,0.74,29.0,93.7,358.0,33.0,94.0,356.0
DSacF,,75,0.75,30.0,93.0,357.0,33.0,93.7,358.0
DSacF,,76,0.76,31.0,100.3,358.0,34.0,97.3,359.0
DSacF,,77,0.77,31.0,100.3,358.0,33.0,93.7,358.0
DSacF,,78,0.78,30.0,93.1,358.0,33.0,91.1,359.0
DSacF,,79,0.79,30.0,92.8,359.0,33.0,91.1,359.0
DSacF,,80,0.8,30.0,98.0,359.0,32.0,96.6,361.0
DSacF,,81,0.81,31.0,98.6,360.0,34.0,104.1,361.0
DSacF,,82,0.82,30.0,95.5,362.0,33.0,95.5,362.0
DSacF,,83,0.83,30.0,95.5,362.0,33.0,95.5,362.0
DSacF,,84,0.84,29.0,93.4,363.0,32.0,97.6,362.0
DSacF,,85,0.85,31.0,92.8,362.0,34.0,92.8,363.0
DSacF,,86,0.86,29.0,96.7,364.0,32.0,93.3,363.0
DSacF,,87,0.87,30.0,98.5,364.0,32.0,96.4,364.0
DSacF,,88,0.88,31.0,95.3,364.0,33.0,99.2,364.0
DSacF,,89,0.89,33.0,101.1,366.0,33.0,99.2,364.0
DSacF,,90,0.9,31.0,97.8,366.0,33.0,96.8,366.0
DSacF,,91,0.91,31.0,99.5,366.0,33.0,101.4,365.0
DSacF,,92,0.92,31.0,96.0,367.0,31.0,97.2,366.0
DSacF,,93,0.93,31.0,96.4,366.0,33.0,100.8,367.0
DSacF,,94,0.94,32.0,98.8,368.0,32.0,93.6,367.0
DSacF,,95,0.95,32.0,97.0,368.0,33.0,96.9,368.0
DSacF,,96,0.96,32.0,98.8,368.0,32.0,97.0,368.0
DSacF,,97,0.97,31.0,97.9,368.0,32.0,96.4,370.0
DSacF,,98,0.98,32.0,101.9,369.0,32.0,101.9,369.0
DSacF,,99,0.99,31.0,100.0,370.0,31.0,100.0,370.0
DSacF,,100,1.0,31.0,100.0,370.0,31.0,100.0,370.0
PO,,0,0.0,74.0,86.8,33.0,88.0,61.4,37.0
PO,,1,0.01,74.0,86.8,33.0,88.0,61.4,37.0
PO,,2,0.02,72.0,35.6,38.0,87.0,76.1,34.0
PO,,3,0.03,71.0,34.0,40.0,87.0,84.7,42.0
PO,,4,0.04,68.0,34.0,42.0,87.0,67.1,44.0
PO,,5,0.05,68.0,32.1,44.0,87.0,82.4,43.0
PO,,6,0.06,70.0,40.2,51.0,87.0,71.7,49.0
PO,,7,0.07,70.0,40.2,51.0,86.0,59.8,53.0
